electricidad_uso,electricidad_emisiones,auto_uso,auto_emisiones,avion_uso,avion_emisiones,residuos_uso,residuos_emisiones,agua_uso,agua_emisiones,total_emisiones
9163.12,4354.3146,752.16,133.358,1154.72,294.4536,106.86,203.034,30071.23,9.0214,4994.1816
3713.07,1764.4509,733.08,129.9751,506.27,129.0988,201.71,383.249,21989.58,6.5969,2413.3707
1009.91,479.9092,410.89,72.8508,933.83,238.1267,442.59,840.921,40182.12,12.0546,1643.8623
2840.63,1349.8674,575.36,102.0113,1354.82,345.4791,394.39,749.341,45539.75,13.6619,2560.3607
7366.54,3500.5798,119.79,21.2388,906.95,231.2723,238.92,453.948,49227.42,14.7682,4221.8071
6494.73,3086.2957,1765.53,313.0285,518.92,132.3246,82.89,157.491,38744.34,11.6233,3700.7631
1338.35,635.9839,80.72,14.3117,665.92,169.8096,10.16,19.304,46807.5,14.0422,853.4514
6420.7,3051.1166,41.77,7.4058,334.28,85.2414,403.83,767.277,30357.78,9.1073,3920.1481
8354.56,3970.0869,1372.5,243.3443,535.54,136.5627,225.95,429.305,20289.53,6.0869,4785.3858
3117.81,1481.5833,1210.13,214.556,236.96,60.4248,154.7,293.93,16671.07,5.0013,2055.4954
9926.21,4716.935,966.52,171.364,1332.15,339.6983,90.61,172.159,9847.8,2.9543,5403.1106
6720.92,3193.7812,1531.2,271.4818,559.65,142.7107,64.03,121.657,17090.11,5.127,3734.7577
8118.33,3857.8304,1470.37,260.6966,1513.83,386.0266,302.77,575.263,35726.52,10.718,5090.5346
5686.77,2702.3531,1865.15,330.6911,708.27,180.6088,206.37,392.103,32388.18,9.7165,3615.4725
3407.52,1619.2535,706.19,125.2075,599.37,152.8393,210.63,400.197,23928.77,7.1786,2304.6759
646.89,307.4021,1787.67,316.9539,242.91,61.9421,405.32,770.108,44255.48,13.2766,1469.6827
1357.02,644.8559,469.59,83.2583,1411.51,359.935,382.3,726.37,3513.94,1.0542,1815.4734
8318.6,3952.9987,1376.12,243.9861,730.65,186.3158,142.97,271.643,18816.56,5.645,4660.5886
4620.72,2195.7661,958.7,169.9775,940.38,239.7969,293.45,557.555,1956.78,0.587,3163.6825
9223.82,4383.1593,1355.43,240.3177,1938.27,494.2588,207.05,393.395,43356.4,13.0069,5524.1377
2225.07,1057.3533,717.92,127.2872,60.38,15.3969,339.3,644.67,29463.25,8.839,1853.5464
5722.2,2719.1894,901.63,159.859,1621.74,413.5437,351.23,667.337,10921.15,3.2763,3963.2054
3404.95,1618.0322,1914.77,339.4887,1678.13,427.9232,61.24,116.356,43258.18,12.9775,2514.7776
1603.67,762.064,254.01,45.036,1280.15,326.4383,429.15,815.385,27639.99,8.292,1957.2153
2665.99,1266.8784,946.44,167.8038,1317.96,336.0798,399.41,758.879,28344.81,8.5034,2538.1444
2667.24,1267.4724,1844.88,327.0972,62.58,15.9579,480.52,912.988,17560.72,5.2682,2528.7837
4913.84,2335.0568,384.88,68.2392,425.44,108.4872,486.61,924.559,19222.77,5.7668,3442.109
4461.14,2119.9337,94.44,16.7442,842.65,214.8758,137.35,260.965,44147.68,13.2443,2625.763
1155.22,548.9605,1708.79,302.9685,31.63,8.0656,273.46,519.574,28351.26,8.5054,1388.074
1250.49,594.2328,1817.94,322.3208,1787.66,455.8533,487.14,925.566,18211.22,5.4634,2303.4363
2547.09,1210.3772,539.34,95.625,298.18,76.0359,371.82,706.458,8537.52,2.5613,2091.0574
770.96,366.3602,575.53,102.0415,823.13,209.8982,491.37,933.603,36895.0,11.0685,1622.9714
9560.73,4543.2589,481.23,85.3221,1305.08,332.7954,340.35,646.665,9689.29,2.9068,5610.9482
2790.09,1325.8508,1038.86,184.1899,270.45,68.9647,358.98,682.062,25783.51,7.7351,2268.8025
6409.78,3045.9275,742.42,131.6311,1146.06,292.2453,79.4,150.86,3870.56,1.1612,3621.8251
3951.54,1877.7718,1279.5,226.8554,388.1,98.9655,26.85,51.015,49066.59,14.72,2269.3277
8089.62,3844.1874,1573.72,279.0206,584.85,149.1368,44.39,84.341,36439.49,10.9318,4367.6176
4251.44,2020.2843,363.55,64.4574,1827.61,466.0405,87.74,166.706,13432.9,4.0299,2721.5181
1354.0,643.4208,152.71,27.0755,1644.52,419.3526,490.31,931.589,17399.93,5.22,2026.6579
8424.85,4003.4887,1171.6,207.7247,269.94,68.8347,404.4,768.36,43100.44,12.9301,5061.3382
1194.77,567.7547,549.17,97.3678,748.65,190.9057,7.03,13.357,31627.49,9.4882,878.8734
7593.44,3608.4027,1106.0,196.0938,10.41,2.6545,350.73,666.387,46970.69,14.0912,4487.6292
8551.51,4063.6776,1297.47,230.0414,553.76,141.2088,417.19,792.661,28061.37,8.4184,5236.0072
212.24,100.8564,1144.83,202.9784,1831.22,466.9611,266.49,506.331,25977.43,7.7932,1284.9201
5535.17,2630.3128,1042.34,184.8069,28.65,7.3057,470.62,894.178,30677.9,9.2034,3725.8068
5088.94,2418.2643,436.8,77.4446,431.32,109.9866,189.06,359.214,1437.66,0.4313,2965.3408
308.89,146.7845,1241.6,220.1357,203.6,51.918,320.51,608.969,19263.57,5.7791,1033.5863
7025.05,3338.3038,341.3,60.5125,512.21,130.6136,114.78,218.082,9382.11,2.8146,3750.3265
3220.03,1530.1583,211.24,37.4529,856.21,218.3336,200.24,380.456,44050.47,13.2151,2179.6159
9724.64,4621.1489,1106.94,196.2605,397.81,101.4416,280.05,532.095,29143.84,8.7432,5459.6892
2905.05,1380.4798,1121.52,198.8455,148.44,37.8522,93.17,177.023,30530.71,9.1592,1803.3597
3234.16,1536.8728,1059.47,187.844,661.04,168.5652,36.29,68.951,34260.12,10.278,1972.511
2892.55,1374.5398,968.02,171.6299,1000.61,255.1556,252.93,480.567,37923.09,11.3769,2293.2692
1968.27,935.3219,1375.19,243.8212,1675.4,427.227,274.25,521.075,40653.15,12.1959,2139.641
8683.81,4126.5465,777.16,137.7905,503.43,128.3747,266.82,506.958,33185.6,9.9557,4909.6254
5003.24,2377.5396,1130.77,200.4855,1689.93,430.9322,270.8,514.52,45057.77,13.5173,3536.9946
5062.28,2405.5955,434.14,76.973,354.92,90.5046,326.22,619.818,40481.79,12.1445,3205.0356
1433.34,681.1232,924.18,163.8571,599.39,152.8444,116.96,222.224,6592.06,1.9776,1222.0263
5546.91,2635.8916,1203.41,213.3646,545.51,139.1051,441.49,838.831,11829.94,3.549,3830.7413
9298.43,4418.6139,1274.96,226.0504,216.32,55.1616,349.25,663.575,12311.39,3.6934,5367.0943
8173.68,3884.1327,492.91,87.3929,383.88,97.8894,171.49,325.831,9617.6,2.8853,4398.1313
9226.71,4384.5326,648.68,115.011,1884.38,480.5169,83.28,158.232,4765.85,1.4298,5139.7223
4748.95,2256.701,1819.09,322.5247,233.51,59.545,325.92,619.248,39707.68,11.9123,3269.931
6458.13,3068.9034,1250.67,221.7438,35.54,9.0627,285.23,541.937,3981.12,1.1943,3842.8412
173.74,82.5612,414.71,73.5281,1945.11,496.003,410.23,779.437,6749.41,2.0248,1433.5541
2776.72,1319.4973,995.34,176.4738,1020.83,260.3117,106.14,201.666,48234.45,14.4703,1972.4191
4111.16,1953.6232,831.49,147.4232,1712.91,436.7921,73.18,139.042,27667.56,8.3003,2685.1808
248.5,118.0872,580.57,102.9351,176.03,44.8877,297.81,565.839,40418.46,12.1255,843.8745
565.93,268.9299,862.01,152.8344,154.38,39.3669,304.33,578.227,14120.69,4.2362,1043.5944
7924.02,3765.4943,314.0,55.6722,413.21,105.3685,55.73,105.887,36256.41,10.8769,4043.2989
6103.42,2900.3452,19.81,3.5123,970.75,247.5412,289.39,549.841,26236.22,7.8709,3709.1106
3877.12,1842.4074,1512.11,268.0971,540.9,137.9295,312.19,593.161,12785.57,3.8357,2845.4307
1213.46,576.6362,255.86,45.364,444.3,113.2965,124.68,236.892,37230.77,11.1692,983.3579
7050.61,3350.4499,1676.42,297.2293,1277.56,325.7778,369.2,701.48,23156.99,6.9471,4681.8841
9946.41,4726.534,753.08,133.5211,729.07,185.9129,29.19,55.461,12216.44,3.6649,5105.0939
9450.76,4491.0012,138.01,24.4692,1214.53,309.7052,108.94,206.986,46858.94,14.0577,5046.2193
8327.21,3957.0902,1238.08,219.5116,248.51,63.37,165.74,314.906,9707.34,2.9122,4557.79
7201.88,3422.3334,126.88,22.4958,1406.07,358.5478,251.24,477.356,34392.37,10.3177,4291.0507
5973.28,2838.5027,1010.78,179.2113,1510.17,385.0934,297.32,564.908,24445.15,7.3335,3975.0489
730.38,347.0766,1141.92,202.4624,944.08,240.7404,439.75,835.525,43301.63,12.9905,1638.7949
6156.67,2925.6496,1883.42,333.9304,380.69,97.076,160.08,304.152,32932.09,9.8796,3670.6876
2196.47,1043.7625,820.78,145.5243,1071.66,273.2733,430.09,817.171,34085.72,10.2257,2289.9568
3794.44,1803.1179,78.85,13.9801,571.99,145.8575,401.14,762.166,22416.57,6.725,2731.8465
6779.44,3221.5899,465.27,82.4924,714.93,182.3071,60.71,115.349,33831.7,10.1495,3611.8879
3500.13,1663.2618,331.17,58.7164,967.28,246.6564,300.21,570.399,12453.1,3.7359,2542.7695
3079.5,1463.3784,258.4,45.8143,914.33,233.1542,251.55,477.945,21689.37,6.5068,2226.7987
7542.26,3584.082,1310.97,232.435,808.99,206.2925,98.64,187.416,23713.12,7.1139,4217.3394
9417.16,4475.0344,1274.14,225.905,844.01,215.2226,303.41,576.479,8516.27,2.5549,5495.1959
8188.62,3891.2322,992.27,175.9295,993.83,253.4267,476.58,905.502,11831.65,3.5495,5229.6399
6250.69,2970.3279,1683.81,298.5395,734.02,187.1751,20.49,38.931,3346.41,1.0039,3495.9774
3074.57,1461.0357,1577.35,279.6642,1688.13,430.4732,135.25,256.975,45755.57,13.7267,2441.8748
8636.7,4104.1598,1817.53,322.2481,1833.22,467.4711,344.85,655.215,31126.1,9.3378,5558.4318
7871.87,3740.7126,1562.18,276.9745,1531.95,390.6473,271.51,515.869,19051.79,5.7155,4929.9189
9907.89,4708.2293,1020.95,181.0144,1631.45,416.0198,125.08,237.652,46531.73,13.9595,5556.875
7062.58,3356.138,250.95,44.4934,1039.86,265.1643,327.4,622.06,28399.14,8.5197,4296.3754
8507.94,4042.9731,1886.72,334.5155,1018.92,259.8246,429.38,815.822,6042.38,1.8127,5454.9479
6649.83,3159.9992,512.22,90.8166,959.6,244.698,189.37,359.803,21000.2,6.3001,3861.6169
2229.86,1059.6295,1765.85,313.0852,1649.7,420.6735,404.32,768.208,25621.18,7.6864,2569.2826
3428.14,1629.0521,587.97,104.2471,1270.13,323.8832,173.85,330.315,42431.2,12.7294,2400.2268
1637.68,778.2255,1560.2,276.6235,895.53,228.3602,357.73,679.687,37667.89,11.3004,1974.1966
4986.63,2369.6466,579.66,102.7737,617.65,157.5008,211.07,401.033,37544.28,11.2633,3042.2174
3139.54,1491.9094,64.54,11.4429,1745.55,445.1153,444.32,844.208,36640.79,10.9922,2803.6678
2311.02,1098.1967,1273.53,225.7969,925.33,235.9592,290.98,552.862,12374.83,3.7124,2116.5272
9381.78,4458.2219,1438.19,254.9911,1402.08,357.5304,9.32,17.708,43826.31,13.1479,5101.5993
3738.03,1776.3119,1328.78,235.5927,216.32,55.1616,162.8,309.32,49355.33,14.8066,2391.1928
4580.18,2176.5015,910.12,161.3643,1341.03,341.9626,25.7,48.83,24681.1,7.4043,2736.0627
1403.37,666.8814,793.07,140.6113,1168.8,298.044,348.23,661.637,49212.56,14.7638,1781.9375
9697.84,4608.4136,561.9,99.6249,1584.31,403.9991,15.92,30.248,4707.5,1.4122,5143.6978
7400.3,3516.6226,17.5,3.1028,1643.86,419.1843,358.9,681.91,21777.05,6.5331,4627.3528
8187.3,3890.605,1150.31,203.95,631.21,160.9586,487.35,925.965,20535.87,6.1608,5187.6394
5193.19,2467.8039,1767.44,313.3671,78.62,20.0481,343.13,651.947,47944.9,14.3835,3467.5496
9217.01,4379.9232,580.4,102.9049,760.55,193.9402,57.15,108.585,40117.5,12.0352,4797.3885
1848.5,878.4072,74.3,13.1734,641.31,163.534,136.46,259.274,16687.81,5.0063,1319.3949
4269.34,2028.7904,1822.77,323.1771,448.25,114.3038,239.51,455.069,31598.48,9.4795,2930.8198
8298.83,3943.604,413.81,73.3685,1445.9,368.7045,10.6,20.14,15981.23,4.7944,4410.6114
2370.87,1126.6374,1552.99,275.3451,1095.7,279.4035,66.25,125.875,5372.84,1.6119,1808.8729
9875.06,4692.6285,565.54,100.2702,245.34,62.5617,166.38,316.122,48526.76,14.558,5186.1404
8236.8,3914.1274,1129.71,200.2976,545.21,139.0286,284.96,541.424,33604.01,10.0812,4804.9588
8291.99,3940.3536,349.69,62.0,1102.38,281.1069,301.88,573.572,14427.22,4.3282,4861.3607
5720.25,2718.2628,1737.79,308.1102,582.84,148.6242,110.4,209.76,5942.97,1.7829,3386.5401
8199.33,3896.3216,1997.42,354.1426,492.36,125.5518,284.22,540.018,24487.28,7.3462,4923.3802
5249.88,2494.743,883.31,156.6109,1817.65,463.5008,89.68,170.392,44425.52,13.3277,3298.5744
5371.68,2552.6223,615.6,109.1459,1438.66,366.8583,14.1,26.79,45634.27,13.6903,3069.1068
5459.95,2594.5682,1836.54,325.6185,1936.55,493.8202,398.08,756.352,36377.47,10.9132,4181.2721
6454.08,3066.9788,1625.82,288.2579,1158.42,295.3971,247.65,470.535,31908.29,9.5725,4130.7413
3542.8,1683.5386,1944.33,344.7297,1275.38,325.2219,313.87,596.353,46981.88,14.0946,2963.9378
9570.65,4547.9729,1013.03,179.6102,908.96,231.7848,453.92,862.448,17690.4,5.3071,5827.123
1012.22,481.0069,184.6,32.7296,740.78,188.8989,302.91,575.529,14776.15,4.4328,1282.5972
5958.71,2831.579,1119.14,198.4235,340.62,86.8581,36.86,70.034,3069.42,0.9208,3187.8154
6722.12,3194.3514,1672.68,296.5662,1503.37,383.3594,148.21,281.599,41507.63,12.4523,4168.3283
5913.44,2810.0667,641.15,113.6759,66.09,16.8529,75.01,142.519,19042.16,5.7126,3088.8271
8734.42,4150.5964,1732.73,307.213,1515.17,386.3684,107.07,203.433,31635.62,9.4907,5057.1015
9136.05,4341.451,1433.96,254.2411,1615.75,412.0163,431.96,820.724,22943.62,6.8831,5835.3155
4392.17,2087.1592,848.07,150.3628,1501.75,382.9463,446.42,848.198,2316.73,0.695,3469.3613
5313.04,2524.7566,1501.35,266.1894,1426.68,363.8034,459.63,873.297,36787.37,11.0362,4039.0826
3749.34,1781.6864,1552.49,275.2565,1587.82,404.8941,237.73,451.687,38956.16,11.6868,2925.2108
9125.53,4336.4519,618.77,109.7079,188.8,48.144,209.53,398.107,46972.9,14.0919,4906.5027
9622.28,4572.5075,478.45,84.8292,1546.84,394.4442,291.71,554.249,20689.64,6.2069,5612.2368
6179.12,2936.3178,1256.03,222.6941,1726.43,440.2397,186.95,355.205,44510.3,13.3531,3967.8097
4645.15,2207.3753,1040.0,184.392,1814.65,462.7358,40.1,76.19,48936.59,14.681,2945.3741
7648.91,3634.762,465.95,82.6129,1280.11,326.428,114.01,216.619,27702.35,8.3107,4268.7326
3735.7,1775.2046,519.19,92.0524,439.74,112.1337,331.4,629.66,5407.83,1.6223,2610.673
8466.97,4023.5041,282.09,50.0146,356.11,90.8081,143.87,273.353,8898.13,2.6694,4440.3492
423.09,201.0524,1146.17,203.2159,747.05,190.4977,400.68,761.292,13192.23,3.9577,1360.0157
3565.84,1694.4872,1569.56,278.283,1353.82,345.2241,348.61,662.359,11409.6,3.4229,2983.7762
1338.97,636.2785,30.16,5.3474,727.04,185.3952,73.36,139.384,44502.19,13.3507,979.7558
6491.69,3084.8511,194.65,34.5114,1304.79,332.7215,447.59,850.421,20740.29,6.2221,4308.7271
4312.26,2049.186,1824.7,323.5193,925.16,235.9158,442.22,840.218,4005.85,1.2018,3450.0409
2966.77,1409.8091,572.69,101.5379,1502.24,383.0712,324.5,616.55,39704.31,11.9113,2522.8795
7320.31,3478.6113,1415.06,250.8901,1339.01,341.4475,376.95,716.205,17082.57,5.1248,4792.2787
6494.16,3086.0248,1323.34,234.6282,687.82,175.3941,25.89,49.191,47484.9,14.2455,3559.4836
4902.55,2329.6918,295.21,52.3407,574.02,146.3751,437.15,830.585,25053.0,7.5159,3366.5085
2958.48,1405.8697,1043.43,185.0001,1657.43,422.6447,483.27,918.213,10896.28,3.2689,2934.9964
6326.72,3006.4573,248.16,43.9988,469.63,119.7557,71.86,136.534,34732.21,10.4197,3317.1655
4128.4,1961.8157,566.1,100.3695,391.9,99.9345,435.11,826.709,46795.73,14.0387,3002.8674
252.97,120.2113,1789.27,317.2376,712.24,181.6212,291.54,553.926,9411.18,2.8234,1175.8195
1755.23,834.0853,1436.0,254.6028,1490.66,380.1183,11.06,21.014,24114.66,7.2344,1497.0548
1983.4,942.5117,1202.52,213.2068,875.94,223.3647,26.36,50.084,17140.88,5.1423,1434.3095
3957.76,1880.7276,1713.07,303.7273,281.26,71.7213,430.19,817.361,17894.39,5.3683,3078.9055
8120.9,3859.0517,868.18,153.9283,359.76,91.7388,34.2,64.98,34598.66,10.3796,4180.0784
7179.9,3411.8885,1417.74,251.3653,545.34,139.0617,471.43,895.717,6744.11,2.0232,4700.0557
6665.89,3167.6309,1680.18,297.8959,500.23,127.5587,407.31,773.889,22383.23,6.715,4373.6895
6179.09,2936.3036,712.43,126.3138,1468.21,374.3936,316.28,600.932,6484.36,1.9453,4039.8883
3792.56,1802.2245,1004.17,178.0393,760.65,193.9657,285.22,541.918,49401.96,14.8206,2730.9681
7368.17,3501.3544,219.73,38.9581,1512.99,385.8125,361.62,687.078,36863.86,11.0592,4624.2622
1593.86,757.4023,641.06,113.6599,1313.74,335.0037,437.44,831.136,48687.17,14.6062,2051.8081
1127.6,535.8355,1634.18,289.7401,646.95,164.9723,189.95,360.905,11199.16,3.3597,1354.8126
9021.85,4287.1831,1637.96,290.4103,453.04,115.5252,140.08,266.152,9849.11,2.9547,4962.2253
2634.13,1251.7386,492.72,87.3593,500.49,127.6249,416.13,790.647,30845.22,9.2536,2266.6234
2528.54,1201.5622,1229.55,217.9992,23.96,6.1098,98.33,186.827,9752.28,2.9257,1615.4239
4993.67,2372.992,1745.77,309.525,107.59,27.4355,115.93,220.267,4333.87,1.3002,2931.5197
4016.09,1908.446,1185.93,210.2654,792.27,202.0289,373.92,710.448,35280.77,10.5842,3041.7725
1346.99,640.0896,1920.61,340.5242,15.32,3.9066,112.05,212.895,45399.5,13.6198,1211.0352
4013.64,1907.2817,1024.77,181.6917,1212.78,309.2589,482.84,917.396,12445.56,3.7337,3319.362
6930.79,3293.5114,1867.3,331.0723,813.71,207.4961,430.03,817.057,34940.54,10.4822,4659.619
3611.66,1716.2608,1394.28,247.2058,136.93,34.9171,181.22,344.318,13165.49,3.9496,2346.6513
9675.99,4598.0304,666.59,118.1864,1941.54,495.0927,442.74,841.206,28236.18,8.4709,6060.9864
8166.14,3880.5497,1078.56,191.2287,1868.17,476.3834,5.15,9.785,29876.12,8.9628,4566.9096
8540.18,4058.2935,850.3,150.7582,1219.28,310.9164,426.58,810.502,26577.13,7.9731,5338.4432
9506.05,4517.275,718.85,127.4521,1110.35,283.1393,476.77,905.863,2162.89,0.6489,5834.3783
1624.47,771.9481,1486.59,263.5724,1687.82,430.3941,285.68,542.792,16641.09,4.9923,2013.6989
8399.17,3991.2856,519.09,92.0347,330.14,84.1857,286.53,544.407,32605.18,9.7816,4721.6946
5799.09,2755.7276,302.36,53.6084,1410.16,359.5908,240.49,456.931,43544.74,13.0634,3638.9212
3753.81,1783.8105,1220.3,216.3592,1479.32,377.2266,433.15,822.985,3939.02,1.1817,3201.563
9388.18,4461.2631,242.75,43.0396,1846.56,470.8728,79.76,151.544,6565.86,1.9698,5128.6893
2717.86,1291.5271,1987.14,352.3199,1468.35,374.4292,80.9,153.71,14665.51,4.3997,2176.3859
1143.09,543.1964,1578.81,279.923,1218.03,310.5976,130.6,248.14,21269.54,6.3809,1388.2379
672.5,319.572,592.3,105.0148,409.43,104.4047,168.06,319.314,25832.47,7.7497,856.0552
9788.11,4651.3099,27.98,4.9609,1355.56,345.6678,451.69,858.211,42729.42,12.8188,5872.9684
1167.86,554.9671,123.29,21.8593,1774.85,452.5867,439.02,834.138,49628.74,14.8886,1878.4397
7031.09,3341.174,575.52,102.0397,735.31,187.504,418.59,795.321,21005.88,6.3018,4432.3405
9822.94,4667.8611,819.87,145.363,1805.89,460.502,278.99,530.081,7062.33,2.1187,5805.9258
777.78,369.6011,1996.68,354.0114,1360.68,346.9734,38.36,72.884,5903.36,1.771,1145.2409
3079.21,1463.2406,328.55,58.2519,1426.47,363.7499,168.84,320.796,33122.26,9.9367,2215.9751
8075.97,3837.7009,1935.2,343.111,870.16,221.8908,465.65,884.735,27341.62,8.2025,5295.6402
7865.89,3737.8709,1835.45,325.4253,860.29,219.374,410.78,780.482,44199.36,13.2598,5076.412
3750.47,1782.2233,1748.41,309.9931,1641.87,418.6769,103.77,197.163,41430.87,12.4293,2720.4856
5088.42,2418.0172,924.57,163.9263,471.47,120.2249,473.72,900.068,45424.09,13.6272,3615.8636
1555.54,739.1926,233.33,41.3694,151.46,38.6223,224.76,427.044,6484.05,1.9452,1248.1735
479.04,227.6398,800.9,141.9996,1536.63,391.8407,258.96,492.024,36975.33,11.0926,1264.5967
6242.58,2966.474,1864.55,330.5847,1446.09,368.7529,90.78,172.482,30975.63,9.2927,3847.5863
5924.28,2815.2179,316.12,56.0481,1039.17,264.9884,199.14,378.366,13094.68,3.9284,3518.5488
4301.2,2043.9302,1967.55,348.8466,1267.55,323.2253,26.78,50.882,3738.05,1.1214,2768.0055
2650.37,1259.4558,1725.46,305.9241,366.95,93.5722,214.48,407.512,26388.99,7.9167,2074.3808
1139.22,541.3573,230.19,40.8127,1056.48,269.4024,247.68,470.592,15821.11,4.7463,1326.9107
7918.82,3763.0233,1486.42,263.5423,1279.02,326.1501,74.96,142.424,8846.8,2.654,4497.7937
1701.59,808.5956,1815.53,321.8935,922.55,235.2502,167.6,318.44,18143.9,5.4432,1689.6225
2803.81,1332.3705,515.57,91.4106,1094.41,279.0746,127.79,242.801,22086.64,6.626,1952.2827
6402.09,3042.2732,1350.01,239.3568,337.87,86.1569,391.2,743.28,47164.21,14.1493,4125.2162
3504.03,1665.1151,857.59,152.0507,1823.53,465.0002,49.75,94.525,25025.31,7.5076,2384.1986
9245.63,4393.5234,623.15,110.4845,1412.62,360.2181,350.49,665.931,10236.71,3.071,5533.228
495.33,235.3808,1280.15,226.9706,1730.85,441.3667,210.16,399.304,25177.46,7.5532,1310.5753
1941.75,922.7196,1829.66,324.3987,422.41,107.7146,190.28,361.532,36827.53,11.0483,1727.4132
9799.9,4656.9125,1611.41,285.703,1336.45,340.7948,116.58,221.502,20870.14,6.261,5511.1733
2078.86,987.8743,1464.03,259.5725,832.23,212.2186,404.62,768.778,46738.82,14.0216,2242.465
9917.33,4712.7152,1798.19,318.8191,1966.69,501.506,468.41,889.979,33891.53,10.1675,6433.1868
3501.04,1663.6942,561.68,99.5859,351.85,89.7218,167.46,318.174,1753.49,0.526,2171.7019
1241.84,590.1224,1975.15,350.1941,1657.74,422.7237,300.42,570.798,12738.43,3.8215,1937.6597
7327.9,3482.2181,1382.43,245.1048,1005.17,256.3184,240.0,456.0,16281.44,4.8844,4444.5257
9057.91,4304.3188,815.8,144.6413,1163.49,296.69,130.11,247.209,9121.19,2.7364,4995.5955
8093.47,3846.0169,1653.82,293.2223,357.13,91.0682,124.6,236.74,49699.28,14.9098,4481.9572
6020.41,2860.8988,174.03,30.8555,648.61,165.3956,102.01,193.819,3682.21,1.1047,3252.0736
8352.02,3968.8799,1210.18,214.5649,263.31,67.1441,134.1,254.79,22372.51,6.7118,4512.0907
2591.8,1231.6234,1185.4,210.1714,1114.3,284.1465,69.98,132.962,24254.53,7.2764,1866.1797
3614.3,1717.5154,174.0,30.8502,1327.47,338.5049,222.2,422.18,39082.96,11.7249,2520.7754
7990.43,3797.0523,274.34,48.6405,129.8,33.099,222.81,423.339,25432.36,7.6297,4309.7605
3778.54,1795.5622,602.51,106.825,631.73,161.0911,179.15,340.385,34760.55,10.4282,2414.2915
2711.04,1288.2862,1667.27,295.607,138.44,35.3022,134.66,255.854,11537.1,3.4611,1878.5105
6966.67,3310.5616,447.48,79.3382,727.75,185.5763,104.16,197.904,40572.77,12.1718,3785.5519
7200.21,3421.5398,793.48,140.684,1088.78,277.6389,63.05,119.795,23785.09,7.1355,3966.7932
8656.99,4113.8016,1606.3,284.797,1675.85,427.3417,114.36,217.284,8926.12,2.6778,5045.9021
7276.95,3458.0066,1247.26,221.1392,770.39,196.4495,68.96,131.024,12731.03,3.8193,4010.4386
2454.74,1166.4924,1301.32,230.724,222.31,56.6891,385.75,732.925,27669.74,8.3009,2195.1314
4364.03,2073.7871,1568.26,278.0525,458.86,117.0093,240.43,456.817,1914.13,0.5742,2926.2401
725.55,344.7814,488.73,86.6518,1945.83,496.1866,75.21,142.899,25901.99,7.7706,1078.2894
9548.56,4537.4757,1702.35,301.8267,318.25,81.1538,402.97,765.643,15340.27,4.6021,5690.7013
6719.94,3193.3155,245.25,43.4828,945.91,241.2071,225.69,428.811,18799.77,5.6399,3912.4563
1113.28,529.0307,184.74,32.7544,1004.56,256.1628,331.16,629.204,7590.0,2.277,1449.4289
1145.0,544.104,465.77,82.581,1812.17,462.1034,71.52,135.888,34695.66,10.4087,1235.0851
8937.27,4246.9907,1188.26,210.6785,228.17,58.1833,312.96,594.624,25631.92,7.6896,5118.1661
