electricidad_uso,electricidad_emisiones,auto_uso,auto_emisiones,avion_uso,avion_emisiones,residuos_uso,residuos_emisiones,agua_uso,agua_emisiones,total_emisiones,clasificacion
2801.08,1331.0732,801.78,142.1556,1167.24,297.6462,320.92,609.748,34122.07,10.2366,2390.8596,media
5180.88,2461.9542,1077.59,191.0567,861.51,219.685,228.02,433.238,13380.83,4.0142,3309.9481,media
4184.89,1988.6597,585.23,103.7613,1014.2,258.621,23.81,45.239,14150.54,4.2452,2400.5262,media
6536.18,3105.9927,1679.21,297.7239,1522.0,388.11,85.81,163.039,43621.28,13.0864,3967.952,media
4885.48,2321.5801,559.11,99.1302,205.98,52.5249,265.94,505.286,16380.1,4.914,2983.4352,media
9505.57,4517.0469,619.86,109.9012,1588.55,405.0802,57.09,108.471,26345.83,7.9037,5148.403,alta
4866.47,2312.5465,1227.68,217.6677,1358.49,346.415,205.43,390.317,34351.76,10.3055,3277.2517,media
584.67,277.8352,1283.6,227.5823,838.96,213.9348,304.32,578.208,11436.9,3.4311,1300.9914,media
2119.0,1006.9488,1969.41,349.1764,1172.65,299.0258,479.21,910.499,46294.07,13.8882,2579.5382,media
6415.69,3048.7359,960.52,170.3002,1496.43,381.5897,103.35,196.365,47685.84,14.3058,3811.2966,media
5706.8,2711.8714,622.73,110.41,1130.46,288.2673,137.7,261.63,14920.86,4.4763,3376.655,media
7659.54,3639.8134,733.07,129.9733,372.9,95.0895,33.31,63.289,42402.11,12.7206,3940.8858,media
1434.16,681.5128,54.96,9.7444,407.66,103.9533,186.74,354.806,40459.05,12.1377,1162.1542,media
9027.63,4289.9298,1021.76,181.158,1821.52,464.4876,455.02,864.538,4910.37,1.4731,5801.5865,alta
5240.02,2490.0575,1720.72,305.0837,339.92,86.6796,223.46,424.574,40577.64,12.1733,3318.5681,media
758.5,360.4392,1716.54,304.3425,1666.94,425.0697,223.23,424.137,25638.43,7.6915,1521.6799,media
5172.36,2457.9055,1124.58,199.388,1165.09,297.0979,402.92,765.548,27559.04,8.2677,3728.2071,media
820.71,390.0014,404.61,71.7374,1148.13,292.7732,45.71,86.849,9825.16,2.9475,844.3085,baja
2587.01,1229.3472,127.51,22.6075,1481.35,377.7442,194.62,369.778,9377.36,2.8132,2002.2901,media
7905.98,3756.9217,403.05,71.4608,1908.71,486.721,270.87,514.653,30028.17,9.0085,4838.765,media
2933.7,1394.0942,452.28,80.1892,1307.63,333.4457,205.64,390.716,13106.44,3.9319,2202.377,media
3681.83,1749.6056,600.36,106.4438,417.04,106.3452,329.95,626.905,9898.54,2.9696,2592.2692,media
1208.18,574.1271,1426.62,252.9397,1571.13,400.6382,43.6,82.84,2977.91,0.8934,1311.4384,media
6985.43,3319.4763,239.44,42.4527,754.33,192.3542,358.13,680.447,12600.31,3.7801,4238.5103,media
882.7,419.459,19.44,3.4467,375.64,95.7882,334.19,634.961,29833.02,8.9499,1162.6048,media
4000.93,1901.2419,1910.14,338.6678,1548.38,394.8369,399.19,758.461,29225.73,8.7677,3401.9753,media
720.82,342.5337,921.0,163.2933,1820.89,464.327,337.41,641.079,45094.62,13.5284,1624.7614,media
710.46,337.6106,206.12,36.5451,887.09,226.208,389.2,739.48,47382.8,14.2148,1354.0585,media
4972.85,2363.0983,980.22,173.793,1607.5,409.9125,222.34,422.446,47086.39,14.1259,3383.3757,media
3707.47,1761.7897,1500.82,266.0954,606.07,154.5479,464.41,882.379,9713.07,2.9139,3067.7259,media
5311.28,2523.9203,678.54,120.3051,1578.2,402.441,381.96,725.724,1161.95,0.3486,3772.739,media
8816.76,4189.7244,256.6,45.4952,1755.68,447.6984,174.13,330.847,33018.54,9.9056,5023.6706,alta
5208.72,2475.1837,947.12,167.9244,1277.35,325.7242,296.1,562.59,45638.65,13.6916,3545.1139,media
2158.72,1025.8237,1874.62,332.3701,716.76,182.7738,248.83,472.777,40904.35,12.2713,2026.0159,media
879.63,418.0002,753.73,133.6363,1019.54,259.9827,329.55,626.145,44397.22,13.3192,1451.0834,media
2081.18,988.9767,873.6,154.8893,322.53,82.2451,307.94,585.086,25584.41,7.6753,1818.8724,media
7204.19,3423.4311,270.5,47.9597,879.61,224.3006,227.79,432.801,29013.41,8.704,4137.1964,media
5713.51,2715.06,1691.45,299.8941,1570.28,400.4214,189.89,360.791,17516.25,5.2549,3781.4214,media
3156.84,1500.1304,128.48,22.7795,1040.09,265.2229,260.1,494.19,45479.72,13.6439,2295.9667,media
4334.35,2059.6831,746.85,132.4165,1420.31,362.1791,177.93,338.067,4833.72,1.4501,2893.7958,media
3911.78,1858.8779,1210.81,214.6766,67.57,17.2303,214.61,407.759,14552.98,4.3659,2502.9097,media
5904.49,2805.8136,917.59,162.6887,1946.28,496.3014,391.57,743.983,38980.19,11.6941,4220.4808,media
4743.66,2254.1872,1390.12,246.4683,492.59,125.6105,410.9,780.71,27860.03,8.358,3415.334,media
3536.54,1680.5638,945.42,167.623,1778.49,453.5149,480.9,913.71,24132.88,7.2399,3222.6516,media
131.49,62.484,1799.29,319.0141,1266.06,322.8453,67.72,128.668,39590.51,11.8772,844.8886,baja
8614.14,4093.4393,243.48,43.169,1778.77,453.5863,46.77,88.863,3981.43,1.1944,4680.252,media
2926.78,1390.8059,1066.13,189.0248,215.04,54.8352,380.66,723.254,27838.64,8.3516,2366.2715,media
6604.06,3138.2493,1636.25,290.1071,1054.16,268.8108,200.15,380.285,26096.8,7.829,4085.2812,media
5012.24,2381.8164,1168.61,207.1946,912.38,232.6569,256.09,486.571,42332.59,12.6998,3320.9387,media
8410.8,3996.8122,1621.34,287.4636,92.9,23.6895,103.39,196.441,13137.6,3.9413,4508.3476,media
8751.43,4158.6795,1280.45,227.0238,1873.93,477.8522,283.45,538.555,12940.43,3.8821,5405.9926,alta
2359.2,1121.0918,146.05,25.8947,840.89,214.427,155.91,296.229,45344.76,13.6034,1671.2459,media
4734.89,2250.0197,1520.49,269.5829,1689.32,430.7766,332.1,630.99,25748.59,7.7246,3589.0938,media
8776.74,4170.7068,1460.96,259.0282,234.59,59.8205,441.52,838.888,17870.27,5.3611,5333.8046,alta
7533.39,3579.8669,509.58,90.3485,855.24,218.0862,338.09,642.371,44816.57,13.445,4544.1176,media
2401.77,1141.3211,1129.07,200.1841,1126.45,287.2448,472.9,898.51,30491.35,9.1474,2536.4074,media
3742.54,1778.455,809.19,143.4694,197.15,50.2733,273.8,520.22,11878.9,3.5637,2495.9814,media
1390.65,660.8369,18.24,3.234,1631.43,416.0147,94.73,179.987,34106.29,10.2319,1270.3045,media
3182.11,1512.1387,713.19,126.4486,441.17,112.4984,497.45,945.155,17161.45,5.1484,2701.3891,media
1780.88,846.2742,1867.78,331.1574,294.63,75.1307,78.69,149.511,31949.07,9.5847,1411.658,media
7082.12,3365.4234,1186.03,210.2831,1525.84,389.0892,438.64,833.416,37177.4,11.1532,4809.3649,media
7574.69,3599.4927,396.56,70.3101,669.1,170.6205,70.12,133.228,6658.33,1.9975,3975.6488,media
3554.74,1689.2124,1342.23,237.9774,1619.41,412.9496,447.77,850.763,28839.82,8.6519,3199.5543,media
6926.21,3291.335,1165.94,206.7212,183.68,46.8384,498.72,947.568,48233.51,14.4701,4506.9327,media
1937.07,920.4957,829.21,147.0189,1047.8,267.189,119.63,227.297,49161.51,14.7485,1576.7491,media
8439.25,4010.3316,59.34,10.521,919.18,234.3909,98.97,188.043,15606.94,4.6821,4447.9686,media
2717.46,1291.337,454.14,80.519,896.33,228.5642,246.16,467.704,23001.65,6.9005,2075.0247,media
5156.69,2450.4591,117.45,20.8239,468.07,119.3578,64.33,122.227,8700.46,2.6101,2715.4779,media
2244.17,1066.4296,1629.83,288.9689,1439.98,367.1949,364.05,691.695,10919.8,3.2759,2417.5643,media
1310.13,622.5738,1557.09,276.0721,312.15,79.5982,336.69,639.711,18438.82,5.5316,1623.4867,media
2612.99,1241.6928,1065.44,188.9025,915.61,233.4805,275.55,523.545,12076.93,3.6231,2191.2439,media
5959.37,2831.8926,1491.16,264.3827,1052.09,268.2829,275.15,522.785,29785.57,8.9357,3896.2789,media
8212.56,3902.6085,256.28,45.4384,157.45,40.1497,74.37,141.303,4363.96,1.3092,4130.8088,media
565.26,268.6116,1057.68,187.5267,470.73,120.0362,365.21,693.899,9889.49,2.9668,1273.0403,media
5538.17,2631.7384,119.85,21.2494,1161.39,296.1545,448.97,853.043,16096.75,4.829,3807.0143,media
2454.85,1166.5447,104.14,18.464,1632.35,416.2492,239.5,455.05,30403.6,9.1211,2065.429,media
5276.59,2507.4356,534.25,94.7225,1847.32,471.0666,171.78,326.382,12009.64,3.6029,3403.2096,media
3099.58,1472.9204,538.72,95.5151,1859.55,474.1852,399.21,758.499,9001.05,2.7003,2803.82,media
4767.4,2265.4685,1131.01,200.5281,1589.44,405.3072,318.92,605.948,18988.17,5.6965,3482.9483,media
2984.55,1418.2582,35.09,6.2215,1801.45,459.3698,316.68,601.692,34248.49,10.2745,2495.816,media
2817.3,1338.781,1703.59,302.0465,1868.08,476.3604,290.72,552.368,38516.5,11.5549,2681.1108,media
4886.68,2322.1503,1814.86,321.7747,509.91,130.0271,117.96,224.124,40339.71,12.1019,3010.178,media
6212.54,2952.199,28.82,5.1098,1010.76,257.7438,331.31,629.489,9881.47,2.9644,3847.506,media
4211.05,2001.091,369.17,65.4538,1402.97,357.7574,220.04,418.076,2745.79,0.8237,2843.2019,media
2205.61,1048.1059,733.22,129.9999,329.35,83.9843,34.52,65.588,22673.28,6.802,1334.4801,media
8315.43,3951.4923,1854.44,328.7922,889.53,226.8302,15.77,29.963,19327.16,5.7981,4542.8758,media
5456.96,2593.1474,1252.1,221.9973,1094.87,279.1918,361.36,686.584,8091.46,2.4274,3783.3479,media
5201.28,2471.6483,769.03,136.349,1724.52,439.7526,36.74,69.806,23572.37,7.0717,3124.6276,media
5882.41,2795.3212,383.46,67.9875,1639.35,418.0342,139.54,265.126,25665.45,7.6996,3554.1685,media
6580.18,3126.9015,1723.49,305.5748,1046.53,266.8651,16.87,32.053,21798.98,6.5397,3737.9341,media
5809.97,2760.8977,1082.23,191.8794,542.29,138.284,100.92,191.748,20162.04,6.0486,3288.8577,media
9870.29,4690.3618,553.82,98.1923,996.4,254.082,363.11,689.909,10658.95,3.1977,5735.7428,alta
7967.8,3786.2986,750.32,133.0317,38.86,9.9093,404.31,768.189,6990.99,2.0973,4699.5259,media
3165.73,1504.3549,1470.89,260.7888,1733.67,442.0859,130.58,248.102,14787.02,4.4361,2459.7677,media
1917.23,911.0677,1659.57,294.2418,41.3,10.5315,408.38,775.922,42476.2,12.7429,2004.5059,media
8988.01,4271.1024,1280.85,227.0947,577.38,147.2319,226.39,430.141,12530.92,3.7593,5079.3293,alta
5349.07,2541.8781,688.37,122.048,78.37,19.9844,341.0,647.9,33794.31,10.1383,3341.9488,media
3058.18,1453.2471,662.45,117.4524,1314.63,335.2307,363.42,690.498,35743.07,10.7229,2607.1511,media
6277.17,2982.9112,1029.45,182.5215,629.18,160.4409,417.49,793.231,3434.77,1.0304,4120.135,media
3019.48,1434.8569,317.49,56.291,206.27,52.5989,494.82,940.158,30775.43,9.2326,2493.1374,media
3471.49,1649.652,346.64,61.4593,75.35,19.2142,213.18,405.042,30621.01,9.1863,2144.5538,media
5425.91,2578.3924,1800.73,319.2694,563.45,143.6798,345.47,656.393,7898.83,2.3696,3700.1042,media
2416.7,1148.4158,39.57,7.0158,1044.8,266.424,332.03,630.857,43359.32,13.0078,2065.7204,media
482.24,229.1604,749.57,132.8988,1585.17,404.2184,189.66,360.354,1055.97,0.3168,1126.9484,media
2400.47,1140.7033,1920.8,340.5578,1827.52,466.0176,102.39,194.541,40625.12,12.1875,2154.0072,media
1779.66,845.6944,1847.8,327.6149,1525.96,389.1198,22.64,43.016,36409.18,10.9228,1616.3679,media
7260.45,3450.1658,1921.72,340.721,1485.21,378.7286,119.61,227.259,6115.89,1.8348,4398.7092,media
7048.04,3349.2286,168.46,29.868,1492.91,380.6921,361.42,686.698,25708.37,7.7125,4454.1992,media
8861.21,4210.847,1382.67,245.1474,1607.33,409.8691,440.01,836.019,37724.79,11.3174,5713.1999,alta
6501.89,3089.6981,1077.53,191.0461,1286.56,328.0728,77.33,146.927,21157.39,6.3472,3762.0912,media
6348.52,3016.8167,1734.86,307.5907,1529.34,389.9817,156.48,297.312,49811.49,14.9434,4026.6445,media
5520.02,2623.1135,1779.58,315.5195,1295.41,330.3296,464.39,882.341,7686.32,2.3059,4153.6095,media
6704.24,3185.8548,1619.51,287.1391,1549.27,395.0639,185.61,352.659,17181.9,5.1546,4225.8714,media
9381.69,4458.1791,917.82,162.7295,1871.69,477.281,427.73,812.687,32193.97,9.6582,5920.5348,alta
8794.04,4178.9278,1424.46,252.5568,799.91,203.977,194.19,368.961,9726.07,2.9178,5007.3404,alta
2927.06,1390.9389,943.83,167.3411,1511.63,385.4657,33.31,63.289,7647.93,2.2944,2009.3291,media
5378.73,2555.9725,1313.85,232.9456,1507.78,384.4839,85.92,163.248,9099.26,2.7298,3339.3798,media
5504.3,2615.6434,1227.71,217.673,837.6,213.588,127.22,241.718,48548.39,14.5645,3303.1869,media
8999.93,4276.7667,1606.86,284.8963,937.6,239.088,74.66,141.854,1772.89,0.5319,4943.1369,media
8873.05,4216.4734,1780.24,315.6366,112.0,28.56,22.61,42.959,17778.91,5.3337,4608.9627,media
141.02,67.0127,311.07,55.1527,1179.18,300.6909,431.01,818.919,3228.01,0.9684,1242.7437,media
7745.27,3680.5523,1608.22,285.1374,1876.79,478.5815,253.86,482.334,38428.26,11.5285,4938.1337,media
1287.64,611.8865,944.69,167.4935,684.08,174.4404,192.09,364.971,37022.02,11.1066,1329.898,media
1227.49,583.3032,1275.25,226.1018,231.91,59.1371,342.95,651.605,30288.0,9.0864,1529.2335,media
5821.6,2766.4243,1882.88,333.8346,1355.59,345.6755,6.68,12.692,26314.84,7.8945,3466.5209,media
8560.54,4067.9686,1576.8,279.5666,839.19,213.9935,397.01,754.319,17043.29,5.113,5320.9607,alta
2239.99,1064.4432,1751.84,310.6012,894.2,228.021,133.94,254.486,38429.28,11.5288,1869.0802,media
5890.68,2799.2511,1959.29,347.3821,1428.25,364.2038,475.27,903.013,5979.22,1.7938,4415.6438,media
5389.03,2560.8671,1413.34,250.5852,190.55,48.5903,462.59,878.921,35419.16,10.6257,3749.5893,media
9350.22,4443.2245,1025.52,181.8247,1481.24,377.7162,43.73,83.087,41300.61,12.3902,5098.2426,alta
9246.33,4393.856,1429.29,253.4131,680.24,173.4612,438.44,833.036,2687.84,0.8064,5654.5727,alta
5033.52,2391.9287,248.62,44.0803,110.83,28.2616,245.52,466.488,22973.93,6.8922,2937.6508,media
6087.21,2892.6422,533.17,94.531,910.33,232.1342,156.6,297.54,30562.5,9.1687,3526.0161,media
7242.46,3441.617,1401.03,248.4026,1519.61,387.5005,311.07,591.033,45418.53,13.6256,4682.1787,media
8179.96,3887.117,1960.69,347.6303,305.53,77.9101,339.06,644.214,21751.07,6.5253,4963.3967,media
2927.18,1390.9959,161.38,28.6127,1479.86,377.3643,456.8,867.92,7832.77,2.3498,2667.2427,media
2833.26,1346.3652,1199.56,212.682,1725.31,439.954,296.49,563.331,3905.19,1.1716,2563.5038,media
8720.69,4144.0719,471.73,83.6377,670.14,170.8857,195.82,372.058,22009.24,6.6028,4777.2561,media
5882.35,2795.2927,777.96,137.9323,1074.27,273.9389,255.36,485.184,14282.74,4.2848,3696.6327,media
8768.31,4166.7009,1313.17,232.825,1576.07,401.8979,389.51,740.069,25501.14,7.6503,5549.1431,alta
1553.44,738.1947,1847.55,327.5706,552.69,140.936,216.33,411.027,33987.91,10.1964,1627.9247,media
2036.74,967.8588,36.49,6.4697,1015.42,258.9321,392.92,746.548,9462.56,2.8388,1982.6474,media
2773.17,1317.8104,1344.77,238.4277,502.9,128.2395,334.59,635.721,26615.43,7.9846,2328.1832,media
7996.27,3799.8275,1611.6,285.7367,652.8,166.464,229.83,436.677,29550.38,8.8651,4697.5703,media
6838.03,3249.4319,1541.54,273.315,1756.4,447.882,160.21,304.399,30431.63,9.1295,4284.1574,media
3346.69,1590.3471,1835.48,325.4306,459.99,117.2974,152.74,290.206,6220.63,1.8662,2325.1473,media
3208.74,1524.7932,1517.44,269.0421,366.11,93.3581,67.79,128.801,17301.37,5.1904,2021.1848,media
5144.88,2444.847,153.08,27.1411,355.18,90.5709,227.84,432.896,16693.91,5.0082,3000.4632,media
809.38,384.6174,1318.68,233.802,573.55,146.2552,225.57,428.583,45601.7,13.6805,1206.9381,media
2628.46,1249.0442,1190.55,211.0845,520.49,132.725,245.26,465.994,28341.58,8.5025,2067.3502,media
6911.0,3284.1072,1795.46,318.3351,1176.01,299.8825,264.27,502.113,43759.98,13.128,4417.5658,media
1300.45,617.9738,1592.22,282.3006,1546.59,394.3804,334.11,634.809,24337.47,7.3012,1936.765,media
5765.63,2739.8274,665.12,117.9258,1412.65,360.2258,32.42,61.598,31162.48,9.3487,3288.9257,media
509.51,242.1192,1883.57,333.957,873.22,222.6711,367.31,697.889,29679.82,8.9039,1505.5402,media
4672.33,2220.2912,521.59,92.4779,860.66,219.4683,496.08,942.552,12184.34,3.6553,3478.4447,media
9825.71,4669.1774,1713.7,303.839,234.6,59.823,466.3,885.97,49051.28,14.7154,5933.5248,alta
6587.18,3130.2279,1139.6,202.0511,567.83,144.7966,139.21,264.499,7685.3,2.3056,3743.8802,media
7240.44,3440.6571,498.66,88.4124,556.37,141.8743,451.67,858.173,26069.98,7.821,4536.9378,media
4637.17,2203.5832,1052.55,186.6171,1391.75,354.8963,179.4,340.86,49401.56,14.8205,3100.7771,media
1727.59,820.9508,773.91,137.2142,421.33,107.4391,32.73,62.187,35815.57,10.7447,1138.5358,media
216.82,103.0329,551.6,97.7987,409.55,104.4353,151.93,288.667,33932.45,10.1797,604.1136,baja
2634.79,1252.0522,1951.07,345.9247,697.36,177.8268,73.86,140.334,38467.97,11.5404,1927.6781,media
2175.7,1033.8926,865.85,153.5152,1538.87,392.4118,424.95,807.405,36083.4,10.825,2398.0496,media
8456.04,4018.3102,1469.76,260.5884,1800.58,459.1479,149.68,284.392,20751.56,6.2255,5028.664,alta
4243.46,2016.4922,1189.65,210.9249,1653.01,421.5176,156.18,296.742,32418.37,9.7255,2955.4022,media
7861.07,3735.5805,1932.6,342.65,1165.71,297.2561,311.75,592.325,9999.76,2.9999,4970.8115,media
1668.26,792.7572,1245.43,220.8147,1491.28,380.2764,446.73,848.787,23789.67,7.1369,2249.7722,media
1561.26,741.9108,70.49,12.4979,684.42,174.5271,500.0,950.0,25106.31,7.5319,1886.4677,media
4643.07,2206.3869,555.85,98.5522,1532.07,390.6778,29.08,55.252,43079.84,12.924,2763.7929,media
9703.81,4611.2505,66.52,11.794,402.5,102.6375,413.1,784.89,35314.93,10.5945,5521.1665,alta
7992.09,3797.8412,650.56,115.3443,1511.12,385.3356,49.63,94.297,10873.95,3.2622,4396.0803,media
9079.75,4314.6972,1256.41,222.7615,1131.88,288.6294,446.84,848.996,13867.63,4.1603,5679.2444,alta
3865.91,1837.0804,766.47,135.8951,1659.49,423.17,394.59,749.721,2407.34,0.7222,3146.5887,media
4712.42,2239.342,91.71,16.2602,1025.38,261.4719,348.74,662.606,15002.97,4.5009,3184.181,media
4380.35,2081.5423,571.32,101.295,1665.64,424.7382,389.18,739.442,36808.72,11.0426,3358.0601,media
2889.28,1372.9859,1061.64,188.2288,1354.4,345.372,79.73,151.487,20135.34,6.0406,2064.1143,media
1324.94,629.6115,1915.86,339.682,759.77,193.7414,361.51,686.869,13901.78,4.1705,1854.0744,media
3355.97,1594.7569,526.58,93.3626,383.02,97.6701,98.46,187.074,48795.86,14.6388,1987.5024,media
9670.04,4595.203,736.25,130.5371,997.82,254.4441,101.88,193.572,37229.75,11.1689,5184.9251,alta
849.67,403.7632,771.33,136.7568,1472.41,375.4646,114.04,216.676,33530.36,10.0591,1142.7197,media
2729.39,1297.0061,115.65,20.5047,1296.54,330.6177,138.88,263.872,23384.03,7.0152,1919.0157,media
7108.76,3378.0828,1728.12,306.3957,601.95,153.4973,422.26,802.294,13087.53,3.9263,4644.1961,media
2543.91,1208.866,400.85,71.0707,1035.59,264.0754,293.47,557.593,10176.09,3.0528,2104.6579,media
9381.54,4458.1078,486.96,86.338,1771.12,451.6356,257.95,490.105,22237.73,6.6713,5492.8577,alta
144.95,68.8802,767.76,136.1238,192.26,49.0263,415.6,789.64,33179.84,9.954,1053.6243,media
2684.95,1275.8882,239.4,42.4456,1433.88,365.6394,327.63,622.497,9817.5,2.9452,2309.4154,media
8856.77,4208.7371,453.16,80.3453,609.54,155.4327,35.59,67.621,45590.96,13.6773,4525.8134,media
8932.34,4244.648,230.88,40.935,583.6,148.818,183.69,349.011,24283.94,7.2852,4790.6972,media
559.0,265.6368,480.9,85.2636,48.21,12.2935,5.74,10.906,6596.4,1.9789,376.0788,baja
5565.88,2644.9062,1345.49,238.5554,399.37,101.8393,472.57,897.883,15225.53,4.5677,3887.7516,media
700.97,333.1009,168.82,29.9318,135.2,34.476,105.16,199.804,38135.95,11.4408,608.7535,baja
3451.84,1640.3144,1908.92,338.4515,215.07,54.8428,497.3,944.87,44494.24,13.3483,2991.827,media
6619.12,3145.4058,498.49,88.3823,1033.2,263.466,58.43,111.017,33308.54,9.9926,3618.2637,media
3988.18,1895.1831,1691.75,299.9473,1174.42,299.4771,266.11,505.609,19406.52,5.822,3006.0385,media
8133.96,3865.2578,592.56,105.0609,735.79,187.6265,97.44,185.136,29691.21,8.9074,4351.9886,media
7330.23,3483.3253,990.16,175.5554,1273.59,324.7654,151.03,286.957,25739.62,7.7219,4278.325,media
2378.34,1130.1872,371.47,65.8616,1841.04,469.4652,108.43,206.017,26963.72,8.0891,1879.6201,media
1557.3,740.029,345.93,61.3334,715.23,182.3837,281.49,534.831,20306.02,6.0918,1524.6689,media
2347.17,1115.3752,701.97,124.4593,1193.96,304.4598,397.43,755.117,30457.69,9.1373,2308.5486,media
340.16,161.644,234.96,41.6584,53.61,13.6706,377.95,718.105,27440.22,8.2321,943.3101,baja
8975.91,4265.3524,61.51,10.9057,510.85,130.2668,308.36,585.884,34019.17,10.2058,5002.6147,alta
3179.68,1510.9839,478.57,84.8505,1098.93,280.2271,319.09,606.271,8251.3,2.4754,2484.8079,media
2100.14,997.9865,440.47,78.0953,1596.72,407.1636,324.99,617.481,31359.69,9.4079,2110.1343,media
9093.77,4321.3595,1203.83,213.4391,583.43,148.7746,474.85,902.215,35795.26,10.7386,5596.5268,alta
8389.98,3986.9185,1016.44,180.2148,1018.51,259.7201,49.48,94.012,29003.78,8.7011,4529.5665,media
4857.72,2308.3885,1385.36,245.6243,658.13,167.8231,8.32,15.808,41855.84,12.5568,2750.2007,media
2439.05,1159.0366,1732.5,307.1723,429.23,109.4537,179.44,340.936,36865.43,11.0596,1927.6582,media
1134.92,539.314,1250.21,221.6622,1291.28,329.2764,497.13,944.547,27661.37,8.2984,2043.098,media
8241.89,3916.5461,518.03,91.8467,1851.07,472.0229,23.07,43.833,12918.65,3.8756,4528.1243,media
6909.63,3283.4562,276.74,49.066,820.08,209.1204,475.69,903.811,14828.32,4.4485,4449.9021,media
1370.73,651.3709,565.23,100.2153,1875.71,478.3061,322.53,612.807,4931.91,1.4796,1844.1789,media
4496.71,2136.8366,545.61,96.7367,1701.51,433.885,69.43,131.917,17515.2,5.2546,2804.6299,media
8882.56,4220.9925,90.04,15.9641,1790.94,456.6897,404.67,768.873,24187.13,7.2561,5469.7754,alta
7768.2,3691.4486,1072.7,190.1897,1278.85,326.1067,441.31,838.489,17614.22,5.2843,5051.5183,alta
8368.26,3976.5972,69.31,12.2887,1836.06,468.1953,304.37,578.303,10904.39,3.2713,5038.6555,alta
1287.83,611.9768,1247.92,221.2562,124.15,31.6583,88.39,167.941,21512.66,6.4538,1039.2861,media
2745.8,1304.8042,1289.07,228.5521,51.48,13.1274,203.39,386.441,27256.23,8.1769,1941.1016,media
3520.35,1672.8703,1636.45,290.1426,1686.17,429.9734,295.22,560.918,24707.53,7.4123,2961.3166,media
8714.05,4140.9166,370.94,65.7677,1537.87,392.1568,263.38,500.422,34820.21,10.4461,5109.7092,alta
2700.97,1283.5009,358.0,63.4734,1900.42,484.6071,88.0,167.2,31652.17,9.4957,2008.2771,media
